# timestamp,distribution_load,positive_sequence_voltage,power_in,current_in_A,current_in_B,current_in_C,ld_s35a:measured_power,ld_s47:measured_power,ld_s48:measured_power,ld_s65a:measured_power,ld_s76a:measured_power,7_pvmtr:measured_power,17_pvmtr:measured_power,29_pvmtr:measured_power,43_pvmtr:measured_power,49_pvmtr:measured_power,55_pvmtr:measured_power,63_pvmtr:measured_power,68_pvmtr:measured_power,75_pvmtr:measured_power,80_pvmtr:measured_power,87_pvmtr:measured_power,96_pvmtr:measured_power,104_pvmtr:measured_power,113_pvmtr:measured_power,temperature,humidity,solar_flux,pressure,wind_speed,xf_xfs49a:power_in,xf_xfs69a:power_in,xf_xfs29a:power_in,xf_xfs77b:power_in,xf_xfs9a:power_in,xf_xfs109a:power_in,xf_xfs53a:power_in,xf_xfs33a:power_in,xf_xfs45a:power_in,xf_xfs49c:power_in,xf_xfs17c:power_in,xf_xfs37a:power_in,xf_xfs49b:power_in,xf_xfs60a:power_in,xf_xfs113a:power_in,xf_xfs5c:power_in,xf_xfs96b:power_in,xf_xfs84c:power_in,xf_xfs80b:power_in,xf_xfs92c:power_in,xf_xfs1a:power_in,xf_xfs98a:power_in,xf_xfs66c:power_in,xf_xfs86b:power_in,xf_xfs42a:power_in,xf_xfs10a:power_in,xf_xfs22b:power_in,xf_xfs34c:power_in,xf_xfs46a:power_in,xf_xfs58b:power_in,xf_xfs38b:power_in,xf_xfs112a:power_in,xf_xfs100c:power_in,xf_xfs104c:power_in,xf_xfs41c:power_in,xf_xfs6c:power_in,xf_xfs85c:power_in,xf_xfs73c:power_in,xf_xfs2b:power_in,xf_xfs39b:power_in,xf_xfs79a:power_in,xf_xfs19a:power_in,xf_xfs7a:power_in,xf_xfs99b:power_in,xf_xfs87b:power_in,xf_xfs63a:power_in,xf_xfs43b:power_in,xf_xfs107b:power_in,xf_xfs11a:power_in,xf_xfs55a:power_in,xf_xfs59b:power_in,xf_xfs111a:power_in,xf_xfs103c:power_in,xf_xfs50c:power_in,xf_xfs62c:power_in,xf_xfs30c:power_in,xf_xfs74c:power_in,xf_xfs94a:power_in,xf_xfs82a:power_in,xf_xfs70a:power_in,xf_xfs90b:power_in,xf_xfs28a:power_in,xf_xfs68a:power_in,xf_xfs88a:power_in,xf_xfs32c:power_in,xf_xfs52a:power_in,xf_xfs64b:power_in,xf_xfs20a:power_in,xf_xfs12b:power_in,xf_xfs24c:power_in,xf_xfs56b:power_in,xf_xfs16c:power_in,xf_xfs102c:power_in,xf_xfs106b:power_in,xf_xfs114a:power_in,xf_xfs31c:power_in,xf_xfs51a:power_in,xf_xfs75c:power_in,xf_xfs95b:power_in,xf_xfs71a:power_in,xf_xfs83c:power_in,xf_xfs4c:power_in,sub_p,sub_q,fdrIa,fdrIb,fdrIc,pvS,primaryS,secondaryS,pvP,primaryP,secondaryP
2013-08-10 02:30:00,(1096350-376444j),(2401.78+0j),(1096340-376437j),(183.498+43.0158j),(-11.129-127.276j),(-116.664+94.3845j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,76.732,0.835,0.0,997.0,1.25828,(9983.78+3000.36j),(8658.55+2768.34j),(14710.3+4072.65j),(4966.25+1806.95j),(10144.2+3078.32j),(6605.71+2189.63j),(14407.3+4842.64j),(8529.48+2704.3j),(6348.87+1957.52j),(16411.3+6477.34j),(2367.37+842.504j),(6642.5+2198.13j),(24601.5+7021.53j),(9515.41+4205.95j),(24122.2+9561.82j),(4666.58+1548.47j),(9235.14+3088.31j),(2349.95+839.798j),(6801.78+2281.77j),(12960.8+4669.91j),(11660.9+3405.19j),(11244.2+4277.51j),(11313.8+3853.06j),(2593.48+957.005j),(6109.43+1840.03j),(12348.2+4621.25j),(13223.3+3754.85j),(4414.73+1529.34j),(4316.83+1377.52j),(2741.87+1025.61j),(4165.53+1303.66j),(2490+910.127j),(6627.1+2196.81j),(11215+4070.13j),(4460.56+1447.77j),(8474.14+2677.19j),(10844.2+4061.33j),(21064.6+8099.05j),(6237.36+1901.78j),(6078.83+1824.11j),(8584.57+2732.35j),(31071.2+10497.5j),(5878.46+1726.21j),(12770.1+4590.83j),(9005.01+2936.95j),(8217+2551.64j),(9053.08+2960.05j),(8877.92+2874.85j),(11700.1+4438.05j),(4003.03+1224.3j),(12769.9+5269.5j),(2575.58+951.772j),(6610.37+2188.56j),(15092.3+5084.12j),(9821.32+3640.13j),(16353.5+5195.33j),(10006.5+3006.53j),(10849.1+4572.74j),(6981.69+2374.28j),(4203.86+1322.98j),(6872.06+2315.63j),(6491.92+2124.82j),(2444.71+888.445j),(8776.77+2826.12j),(4377.11+1406.99j),(8482.86+2681.43j),(14105.7+5299.3j),(7997.41+2444.34j),(6159.67+1863.56j),(13260.4+5398.18j),(4234.79+1337.52j),(6577.41+2167.08j),(5855.12+1710.12j),(6553.54+2160.02j),(7750.2+3342.07j),(2720.25+1013.89j),(10905+3318.35j),(8537.89+2708.96j),(6065.75+1813.76j),(6955.47+2360.23j),(4489.42+1462.19j),(13223.9+5651.49j),1096350.0,-376444.0,188.4724782392379,127.76163280500135,150.06306253122386,0j,(348983.9+247590.21000000002j),(732914.9700000002+250722.73099999994j),0.0,348983.9,732914.9700000002
2013-08-10 02:45:00,(1083670-384198j),(2401.78+0j),(1083650-384191j),(182.608+43.3577j),(-8.22127-125.616j),(-116.945+92.7166j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,76.9345,0.835,0.0,997.0,0.524282,(14315.9+5167.75j),(8622.79+2750.93j),(14641+4038.62j),(4882.29+1766.17j),(10107.8+3060.45j),(6518.93+2147.73j),(11420.3+3287.51j),(8454.54+2667.71j),(6243.46+1905.87j),(8192.76+2539.72j),(2367.38+842.513j),(14742.2+6646.14j),(24426.3+6935.49j),(4233.98+1337.11j),(8771.14+2823.3j),(4666.72+1548.53j),(4329.41+1383.96j),(2349.76+839.69j),(10187.3+3509.2j),(16924+6666.15j),(19905.3+6960.72j),(11261.3+4381.57j),(11237.4+3815.68j),(2594.21+957.414j),(10837.2+3453.25j),(9821.79+3534.96j),(13117.5+3702.92j),(4311.32+1479.04j),(4205.94+1323.35j),(2645.5+978.723j),(4165.99+1303.89j),(2424.97+878.882j),(6625.11+2195.76j),(11164.3+4044.73j),(4400.31+1418.32j),(8439.16+2660.11j),(6662.27+2214.62j),(10082.1+3043.49j),(6180.65+1873.97j),(9458.66+3209.66j),(8523.55+2702.62j),(23717.1+7900.99j),(5878.79+1726.36j),(10213.1+3108.2j),(8901.79+2886.55j),(8095.24+2492.22j),(8996.56+2932.44j),(8747.4+2811.12j),(13524.7+4957.19j),(3916.42+1182.03j),(6004.67+1787.19j),(2494.63+912.759j),(11871.9+4201.57j),(18021.5+6049.05j),(14146.9+4984.83j),(22086.5+8665.03j),(16908.1+6013.7j),(11675.2+5039.88j),(6906.57+2337.87j),(4115.05+1279.68j),(6818.19+2289.45j),(6491.68+2124.7j),(2447.03+889.762j),(17663.7+7288.15j),(4377.44+1407.15j),(8432.49+2656.83j),(10609.2+3512.48j),(10461.7+3654.6j),(6160.03+1863.72j),(6537.26+2147.13j),(9036.08+3732.31j),(6577.46+2167.1j),(5812.92+1689.52j),(6553.6+2160.05j),(4294.89+1367.4j),(2630.09+969.999j),(7540.29+2128.03j),(8494.47+2687.75j),(6032.93+1797.62j),(6961.79+2363.51j),(4488.66+1461.81j),(11322+4392.07j),1083670.0,-384198.0,187.68476713172544,125.88474385886838,149.23974316702638,0j,(348983.9+247590.21000000002j),(720428.5099999998+244018.02199999997j),0.0,348983.9,720428.5099999998
2013-08-10 03:00:00,(1061650-389266j),(2401.78+0j),(1061640-389259j),(168.464+50.0617j),(-16.2616-130.029j),(-115.758+90.4927j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,77.002,0.84,0.0,997.0,0.0,(9507.08+2926.96j),(12318.9+4217.91j),(13934.7+3947.15j),(4691.73+1737.86j),(15962.9+5944.88j),(6248.48+2115.32j),(10890.7+3220.2j),(8101.38+2623.93j),(5980.56+1872.73j),(11210.3+3642.58j),(2278.82+831.538j),(6295.05+2124.85j),(32012.9+10508.2j),(4058.76+1315.79j),(8410.76+2779.49j),(4488.18+1525.39j),(9050.86+3205.44j),(2260.71+829.309j),(6470.15+2217.54j),(12470+4593.39j),(13519.6+4610.76j),(6474.24+2225.42j),(10802.9+3765.24j),(2498.12+942.798j),(9117.31+3489.99j),(12397.2+4576.65j),(14954.5+4614.06j),(4134.08+1457.1j),(4030.9+1301.82j),(2552.23+965.197j),(3983.12+1278.71j),(2335.38+868.564j),(6358.53+2164.06j),(10904.5+4015.2j),(4224.21+1396.35j),(11456.3+4530.17j),(6394.33+2182.46j),(12155.6+3984.2j),(5910.42+1837.79j),(5805.38+1786.43j),(8162.47+2658.88j),(19337.1+5944.95j),(8085.79+3144.75j),(12250.7+4499.28j),(12514.6+4174.76j),(7744.33+2449.39j),(8628.94+2881.01j),(8370.55+2757.04j),(8342.43+2740.96j),(3740.23+1160.18j),(9674.95+3312.65j),(2405.16+902.496j),(6226.78+2099.76j),(14575.1+4820.79j),(6119.87+2041.01j),(18549.4+6758.74j),(9477.91+2911.31j),(6419.92+2199.52j),(6636.73+2306.18j),(3933.93+1257.39j),(6531.93+2247.1j),(6228.6+2092.62j),(2357.27+879.367j),(8252.43+2702.69j),(4201.47+1385.23j),(8080.35+2613.09j),(17357.8+6646.46j),(12022.9+4048.91j),(9830.03+4173.29j),(6273.21+2114.62j),(4002.58+1288.36j),(15082.9+6395.24j),(8525.48+3144.51j),(6270.91+2119.43j),(4114.55+1345.43j),(2542.63+959.555j),(13031.5+4138.82j),(13526.8+4881.56j),(5748.92+1756.46j),(6691.61+2331.17j),(9257.68+3906.87j),(11057.1+4358.48j),1061650.0,-389266.0,175.74496608122237,131.0419035101368,146.93142385919356,0j,(348983.9+247590.21000000002j),(698837.31+240723.73400000003j),0.0,348983.9,698837.31
2013-08-10 03:15:00,(1132380-346118j),(2401.78+0j),(1132360-346111j),(187.342+39.1626j),(-21.9848-132.662j),(-115.536+95.6135j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,76.9007,0.859375,0.0,997.094,0.0,(14737.8+5056.56j),(8181.33+2667.31j),(13900.5+3930.91j),(4659.86+1722.49j),(12951.6+4654.82j),(6199.02+2090.35j),(10876.4+3213.53j),(11959.5+4573.08j),(5974.89+1870.07j),(7781.49+2466.97j),(2241.28+813.248j),(6263.72+2109.32j),(31037.6+10310.8j),(9282.79+4155.58j),(13303.3+5336.64j),(9739.02+3987.85j),(9013.6+3044.27j),(2260.01+828.902j),(6448.8+2207.24j),(15404+5724.6j),(13462.5+4284.55j),(6418.45+2197.45j),(10734.4+3731.6j),(2453.42+921.078j),(5718.27+1744.27j),(9441.21+3323.32j),(12464.7+3607.61j),(4133.47+1456.74j),(4027+1299.86j),(2553.02+965.641j),(3950.92+1263.01j),(2328.01+864.268j),(6296.35+2133.64j),(16243.7+7124.77j),(10031.9+4355.37j),(13828.3+5552.71j),(6392.46+2181.45j),(9593.37+2967.71j),(9288.76+3424.93j),(5807.05+1787.22j),(8116.22+2635.93j),(15908.3+4534.96j),(15357.2+6336.94j),(9673.67+3007.22j),(8476.01+2808.69j),(10166.4+3439.17j),(8581.74+2857.98j),(11765.4+4428.52j),(8316.02+2727.99j),(11492+5377.09j),(12501.1+5232.82j),(2397.54+898.093j),(6223.83+2098.18j),(11137.9+3341.77j),(9444.05+3815.33j),(17024.2+6263.72j),(9426.1+2886.02j),(6402.45+2190.16j),(18550.8+7213.31j),(7396.06+3016.19j),(16738+7991.12j),(6190.22+2073.64j),(9723.21+4763.92j),(11242.6+4370.36j),(4170.68+1370.18j),(8038.17+2592.35j),(20283.9+8779.72j),(12409.9+4149.15j),(5839.54+1803j),(11033+5053.41j),(3976.43+1275.61j),(10638.7+4131.99j),(5522.42+1645.11j),(6248.31+2108.51j),(7571+3320.35j),(2541.75+959.063j),(10505.7+3241.38j),(23315.3+8879.79j),(10147.7+4108.29j),(6570.1+2271.17j),(4273.79+1422.4j),(6156.41+2058.14j),1132380.0,-346118.0,191.39157296694125,134.47132659061558,149.96835892364095,0j,(348983.9+247590.21000000002j),(768877.5900000002+279430.47299999994j),0.0,348983.9,768877.5900000002
2013-08-10 03:30:00,(1081940-374763j),(2401.78+0j),(1081920-374756j),(179.202+43.4822j),(-12.4136-126.655j),(-116.117+92.8704j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,76.687,0.8775,0.0,997.125,0.0,(14217.9+4745.89j),(10702.5+3534.84j),(13826+3893.97j),(4664.01+1724.88j),(13929.3+5531.64j),(6208.4+2095.39j),(13718.2+4913.26j),(8024.1+2586.16j),(5948.68+1857.14j),(7752.93+2452.96j),(2240.89+813.021j),(6243.71+2099.73j),(29829.8+9974.72j),(3998.36+1286.24j),(13248.6+4879.38j),(4415.18+1489.72j),(4085.52+1330j),(2223.17+810.832j),(6406.94+2187.08j),(9829.65+3083.09j),(14883.1+5335.05j),(12847+4368j),(10665+3697.42j),(2456.36+922.754j),(8632.68+3174.86j),(9421.08+3168.19j),(12406.4+3578.92j),(4132.71+1456.29j),(4029.63+1301.18j),(2554.65+966.555j),(3931.36+1253.47j),(2331.99+866.584j),(6260.39+2115.96j),(10820+3974.82j),(10018.4+4284.98j),(7987.6+2567.84j),(6388.14+2179.15j),(13962.6+4637.02j),(5864.69+1815.37j),(9103.19+3116.59j),(8078.02+2617.53j),(25290.2+9147.67j),(9470.86+3653.3j),(13639.5+5210.42j),(8460.42+2801.23j),(7706.07+2430.6j),(8528.81+2832.14j),(8325.83+2735.34j),(11178.4+4310.52j),(3737.88+1158.99j),(5661.39+1715.5j),(2401.66+900.47j),(6193.88+2083.45j),(24071.4+8499.99j),(9433.45+3546.76j),(19006.8+6982.44j),(16364.5+6883.27j),(14941.5+6987.77j),(6569.99+2273.28j),(7399.3+3067.72j),(6472.11+2218.33j),(6136.55+2047.66j),(2315.59+858.827j),(8218.57+2685.98j),(4137+1353.72j),(7990.91+2569.36j),(14913.2+5963.01j),(7547.51+2352.71j),(5811.75+1789.36j),(6178.57+2068.35j),(7912.98+3461.06j),(6217.01+2087.57j),(5500.16+1634.27j),(6188.59+2079.65j),(4052.81+1315.22j),(2540.98+958.634j),(9569.22+3195.83j),(23241.5+8846.34j),(10152+4109.96j),(6579.84+2276.36j),(4240.71+1406.22j),(6131.9+2046.21j),1081940.0,-374763.0,184.40189402725775,127.26188152765934,148.68782359413296,0j,(348983.9+247590.21000000002j),(718720.1299999999+253233.9669999999j),0.0,348983.9,718720.1299999999
2013-08-10 03:45:00,(1064100-388320j),(2401.78+0j),(1064080-388313j),(170.84+49.1548j),(-14.6005-129.024j),(-115.557+90.9613j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,76.3607,0.894375,0.0,997.094,0.0,(9387.93+2868.71j),(14140.1+5320.41j),(13792.6+3877.41j),(4616.18+1701.34j),(9541.11+2943.43j),(6157.76+2070.91j),(10766.7+3159.59j),(7988.56+2568.85j),(10254.1+3520.98j),(12094.4+4354.59j),(2241.69+813.487j),(6202.03+2079.48j),(29258.4+9767.2j),(3999.88+1287.01j),(8285.69+2718.38j),(4414.34+1489.3j),(13865.1+4892.07j),(2224.68+811.714j),(6376.35+2171.99j),(9815.84+3076.29j),(14278+4476.91j),(17337+6493.53j),(13991.5+4831.99j),(2454.13+921.478j),(9026.07+3444.61j),(6924.51+1952.15j),(14810+4615.09j),(4076.31+1429.01j),(3974.56+1274.3j),(2506+942.789j),(3929.73+1252.65j),(2295.65+849.07j),(6264.41+2118.11j),(10783.4+3957.82j),(4160.73+1365.34j),(19054.4+8817.96j),(10294.6+3891.3j),(9514.21+2929.04j),(5831.84+1799.28j),(10098.5+3653.11j),(12554.8+4499.07j),(17801.4+5526.85j),(9462.5+3648.97j),(9625.42+2983.63j),(12371.2+4107.45j),(7641.51+2399.14j),(11852.5+4291.09j),(8254.14+2700.29j),(8221.48+2681.9j),(3695.22+1138.2j),(5659.42+1714.57j),(2363.1+881.866j),(6138.22+2056.53j),(14423.1+4747.18j),(6032.89+1998.54j),(14570.3+4384.23j),(17800.4+7549.41j),(6322.13+2151.64j),(6530.64+2254.25j),(3882.15+1232.09j),(11775.6+5050.63j),(6138.02+2048.44j),(2316.62+859.425j),(8133.26+2644.45j),(4139.15+1354.79j),(7966.84+2557.65j),(10013+3382.42j),(12351.9+4122.91j),(5810.34+1788.7j),(12888+5311.63j),(3949.53+1262.49j),(6219.11+2088.69j),(8445.84+3105.24j),(6185.43+2077.96j),(4055.61+1316.63j),(2494.96+936.341j),(10461.3+3227.73j),(12925.4+4742.75j),(5678.93+1722.18j),(6582.88+2277.99j),(4243.81+1407.77j),(6131.62+2046.06j),1064100.0,-388320.0,177.77091990266575,129.84747658791835,147.06249809754354,0j,(348983.9+247590.21000000002j),(701138.6600000001+240788.45000000007j),0.0,348983.9,701138.6600000001
2013-08-10 04:00:00,(1092660-367014j),(2401.78+0j),(1092650-367006j),(180.072+41.5386j),(-21.143-133.524j),(-115.24+85.4242j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,75.922,0.91,0.0,997.0,0.0,(9377.28+2864.37j),(8132.01+2644.09j),(19567.6+7090.84j),(4614.84+1700.98j),(18227.4+7935.73j),(6150.01+2067.35j),(13654.2+4665.4j),(7978.7+2564.57j),(5891.02+1829.47j),(7741.52+2448.21j),(2242.04+813.883j),(10081.9+4491.09j),(30788.7+10031.3j),(3995.19+1284.99j),(8275.29+2713.89j),(4415.04+1489.98j),(8952.49+3161.94j),(2225.18+812.229j),(6374.44+2171.55j),(13798.5+5076.29j),(13365.6+4535.37j),(10844.4+4277.7j),(10639.9+3686.86j),(2453.93+921.57j),(5667.49+1719.91j),(9370.4+3144.01j),(14799.6+4611.58j),(4076.87+1429.75j),(9196.94+3702.48j),(2504.93+942.384j),(3929.5+1252.87j),(2292.6+847.507j),(6266.43+2119.79j),(10771.9+3954.02j),(4162.42+1366.53j),(12318.1+4948j),(10283.1+4422.5j),(12926.9+4266.31j),(9182.01+3373.35j),(5729.77+1749.88j),(8036.81+2598.08j),(22678.5+8196.34j),(9444.16+3640.27j),(9621.35+2982.52j),(8396.91+2770.83j),(10084.8+3401.36j),(17638.7+6317.5j),(12205.3+4976.57j),(8214.13+2678.89j),(3691.56+1136.69j),(12931.9+4751.85j),(2359.93+880.246j),(6140.38+2058.29j),(13970.4+4678.19j),(6035.05+2000.25j),(15461.6+5336.74j),(21757.5+9029.59j),(15741.2+7438.4j),(6521.96+2250.23j),(3877.27+1230j),(6434.47+2200.28j),(6130.24+2044.83j),(2313.53+857.847j),(12144.9+4995.41j),(4140.62+1355.87j),(7959.16+2554.46j),(20512.4+8275.14j),(7541.31+2350.25j),(5809.33+1788.7j),(6183.9+2071.72j),(3948.36+1262.24j),(11461.8+3966.72j),(5482.23+1625.91j),(6182.45+2076.94j),(4050.57+1314.47j),(2496.09+937.171j),(9546.19+3185.82j),(8025.43+2590.17j),(9643.52+3503.77j),(11050.3+4898.88j),(4244.69+1408.59j),(6131.92+2046.77j),1092660.0,-367014.0,184.80092119348325,135.18759197870196,143.4487767310687,0j,(348983.9+247590.21000000002j),(729508.9599999998+260795.317j),0.0,348983.9,729508.9599999998
2013-08-10 04:15:00,(1040940-393245j),(2401.78+0j),(1040930-393238j),(171.087+47.4979j),(-10.4949-125.206j),(-115.191+86.3591j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,74.932,0.923438,0.0,996.562,0.0,(9389.36+2870.21j),(8144.26+2650.24j),(16220+5132.04j),(8550.19+3971j),(12415.4+4712.3j),(6158.84+2072.04j),(16962+6198.76j),(7990.17+2570.3j),(5898.24+1832.86j),(7740.1+2447.45j),(2243.36+814.471j),(6203.09+2080.52j),(26865.2+8968.49j),(4002.06+1288.41j),(8287.71+2720.12j),(4415.57+1490.24j),(4085.92+1330.53j),(2225.01+812.124j),(6379.45+2174.17j),(9815.17+3076.86j),(15234.1+5201.24j),(6376.19+2178.04j),(10638.6+3685.92j),(2457.87+923.643j),(5675.1+1723.5j),(9355.41+3428.9j),(12349.5+3552.26j),(4075.83+1429.13j),(3974.88+1274.8j),(2506.38+943.197j),(3931.76+1253.99j),(2295.6+849.263j),(6266.57+2119.72j),(16931.3+7242.56j),(9911.14+4294.34j),(12285.8+4930.04j),(6299.86+2136.97j),(9515.84+2930.72j),(5831.32+1799.52j),(5731.22+1750.56j),(8047.03+2603.22j),(19108.8+5838.44j),(9418.04+3626.79j),(9630.07+2986.76j),(8404.77+2774.76j),(13844.3+6101.81j),(11817.5+4276.51j),(8257.21+2702.53j),(12970.2+4816.82j),(3694.33+1138.09j),(8989.67+3669.77j),(2363.06+882.067j),(10527.5+4264.74j),(14387.5+4443.08j),(6035.32+2000.27j),(12562.7+3657.76j),(17255.1+6751.16j),(6320.44+2151.35j),(6531.26+2255.12j),(3881.94+1232.37j),(6442.15+2204.23j),(6138.21+2049.01j),(2318.58+860.592j),(16583.1+6637.27j),(4140.77+1355.93j),(7966.7+2558.23j),(10015.2+3384.61j),(9977.64+3546.28j),(5812.98+1790.47j),(6184.65+2072j),(7831.1+3417.51j),(10532.1+4276.8j),(5480.37+1625.05j),(6187.57+2079.64j),(4055.37+1316.89j),(2495.26+936.7j),(7110.66+2045.05j),(8027.34+2591.08j),(9620.49+3493.51j),(6588.05+2281.11j),(4245.88+1409.16j),(10889.4+4278.39j),1040940.0,-393245.0,177.55791188626316,125.64507695094942,143.9682625921769,0j,(348983.9+247590.21000000002j),(678325.6799999999+237244.37699999998j),0.0,348983.9,678325.6799999999
2013-08-10 04:30:00,(1054070-389554j),(2401.78+0j),(1054050-389547j),(174.216+46.2906j),(-15.6536-128.932j),(-115.374+82.0107j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,74.122,0.93625,0.0,996.25,0.0,(14097.2+4697.77j),(10626.6+3505.95j),(16201.7+5122.92j),(4618.42+1702.91j),(12395.6+4700.12j),(6151.54+2068.1j),(13619.4+4859.39j),(7986.51+2568.45j),(5895.89+1831.78j),(11038.1+3570.4j),(2244.45+815.098j),(6200.49+2079.1j),(33546.3+11786.7j),(3999.24+1286.99j),(13141.3+4905.27j),(4417.08+1490.97j),(4086.24+1330.67j),(2228.68+814.124j),(6380.61+2174.68j),(9825.93+3082.08j),(17184.4+6273.34j),(6372.66+2176.02j),(10649.6+3691.81j),(2457.19+923.251j),(5671.86+1721.98j),(6922.95+1952.14j),(14769.5+4595.15j),(4077.62+1430.19j),(3972.39+1273.54j),(2505.9+942.929j),(3932.13+1254.17j),(2292.36+847.369j),(6274.9+2124.1j),(6351.75+2161.4j),(4164.38+1367.49j),(22159.8+10599.9j),(6305.5+2139.99j),(11991.1+3909.74j),(9134.5+3350.99j),(5734.41+1752.13j),(8042.88+2601.08j),(17760.6+5531.31j),(8843.34+2812.07j),(19331+8172.84j),(8403.85+2774.27j),(11923.5+4205.43j),(8501.04+2819.21j),(8256.87+2702.34j),(8220.47+2682.03j),(3692.75+1137.29j),(8969.33+3166.09j),(2359.77+880.153j),(6145.49+2060.97j),(11080.8+3314.61j),(13636.7+4850.4j),(14544.4+4760.5j),(16208+5840.98j),(6317.32+2149.59j),(6526.46+2252.52j),(3878.19+1230.47j),(6440.41+2203.3j),(6138.1+2048.83j),(2316.3+859.26j),(12092.7+4964.35j),(4143.97+1357.52j),(7965.68+2557.69j),(13319+5102.47j),(12263.4+4090.9j),(5813.67+1790.82j),(6188.96+2074.23j),(3950.56+1263.33j),(6225.32+2092.34j),(5487.07+1628.21j),(6189.24+2080.39j),(7445.26+3252.82j),(2496.55+937.429j),(9519.31+2885.4j),(8035.91+2595.38j),(9592.17+3480.73j),(10992.3+4864.21j),(4251.31+1411.87j),(6135.83+2048.65j),1054070.0,-389554.0,180.26101715113006,129.87877354271558,141.5518095627534,0j,(348983.9+247590.21000000002j),(691271.9600000001+240415.38299999994j),0.0,348983.9,691271.9600000001
2013-08-10 04:45:00,(1057500-390488j),(2401.78+0j),(1057490-390481j),(172.567+47.5892j),(-15.1294-128.717j),(-116.01+85.6534j),(18864+9432.01j),(49518+35370j),(99035.9+70740.1j),(66024+47160.1j),(115542+84888j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,73.492,0.948437,0.0,996.062,0.0,(9389.21+2870.17j),(8145.06+2650.6j),(13791.5+3878.44j),(4615.84+1701.22j),(12382.3+4691.72j),(6160.2+2072.62j),(13609.8+4641.67j),(7989.1+2569.73j),(5898.67+1833.13j),(11996.5+4312.42j),(2243.54+814.572j),(6203.46+2080.59j),(25849.4+7916.36j),(4001.66+1288.2j),(8288.37+2720.41j),(4418.01+1491.43j),(13628.4+4805.13j),(2227.84+813.628j),(10261.5+4245.63j),(19874+7463.3j),(10921.6+3236.34j),(12685.4+4314.46j),(13924.9+4812.01j),(2454.07+921.475j),(5674.73+1723.37j),(11735.6+4442.75j),(12354.7+3554.79j),(4079.23+1430.82j),(9099.22+3656.87j),(2506.65+943.198j),(3932.81+1254.51j),(2296.91+849.837j),(6271.86+2122.48j),(6351.09+2160.96j),(4163.46+1367.01j),(10377.9+3599.83j),(6307.76+2140.98j),(9523.61+2934.49j),(5834.62+1801.14j),(5735.36+1752.58j),(12451.6+5265.17j),(18632.3+5855.9j),(8826.41+2806.18j),(9623.26+2983.47j),(8395.91+2770.24j),(7644.49+2401.24j),(8504.58+2820.97j),(11575.5+4335.85j),(8222.92+2683.23j),(3695.83+1138.82j),(9495.78+3235.2j),(2363.86+882.395j),(6145.97+2061.09j),(11074+3311.41j),(9322.34+3496.03j),(15405+4955.98j),(13270.5+4306.28j),(6325.74+2153.98j),(6533.13+2255.99j),(7263.18+2998.31j),(11201.4+5016.97j),(15626.5+6122.72j),(2318.11+860.32j),(8137.14+2647.09j),(4141.43+1356.24j),(7969.09+2559.39j),(10013.1+3382.95j),(7551.74+2355.43j),(5813.43+1790.71j),(10877+4960.69j),(3950.77+1263.41j),(11358.2+3929.87j),(5486.42+1627.93j),(9506.6+3924.01j),(4056.89+1317.62j),(2497.08+937.554j),(12784.7+4047.5j),(12822.7+4698.73j),(9560.86+3466.62j),(6586.33+2280.19j),(4249.78+1411.09j),(6136.17+2048.83j),1057500.0,-390488.0,179.00866304634533,129.6031050297793,144.20410892745048,0j,(348983.9+247590.21000000002j),(694623.5799999998+238604.469j),0.0,348983.9,694623.5799999998
